Publication_Year,Region,Country,Category,Store_Types,RMS_Coverage_Type,Channel_Contribution,
2023,LATAM,Chile,Sweet Biscuits,Kiosks,%Covered,1%,
2023,LATAM,Chile,Sweet Biscuits,Geographical Gap,%Not Covered,13%,
2023,LATAM,Chile,Sweet Biscuits,Oth.Groc.Str.,%Not Covered,5%,
2023,LATAM,Chile,Sweet Biscuits,Wholesalers,%Not Covered,4%,
2023,LATAM,Chile,Sweet Biscuits,Brick & Click,%Not Covered,3%,
2023,LATAM,Chile,Sweet Biscuits,Oth.Chnls.,%Not Covered,2%,
2023,LATAM,Chile,Sweet Biscuits,Institutional Sales,%Not Covered,1%,
2023,LATAM,Chile,Total FMCG,Trad. Grocery Str.,%Covered,25%,
2023,LATAM,Chile,Total FMCG,Hypermrkts,%Covered,25%,
2023,LATAM,Chile,Total FMCG,Large Supermrkts,%Covered,15%,
2023,LATAM,Chile,Total FMCG,Small Supermrkts,%Covered,7%,
2023,LATAM,Chile,Total FMCG,Superettes,%Covered,2%,
2023,LATAM,Chile,Total FMCG,Geographical Gap,%Not Covered,11%,
2023,LATAM,Chile,Total FMCG,Oth.Groc.Str.,%Not Covered,3%,
2023,LATAM,Chile,Total FMCG,Brick & Click,%Not Covered,2%,
2023,LATAM,Chile,Total FMCG,Wholesalers,%Not Covered,2%,
2023,LATAM,Chile,Total FMCG,Institutional Sales,%Not Covered,2%,
2023,LATAM,Chile,Total FMCG,Oth.Spec.Food,%Not Covered,2%,
2023,LATAM,Chile,Total FMCG,Hospitals,%Not Covered,1%,
2023,LATAM,Chile,Total FMCG,Govt./Military Str.,%Not Covered,1%,
2023,LATAM,Chile,Total FMCG,Restaurants/Hotels,%Not Covered,1%,
2023,LATAM,Chile,Total FMCG,Oth.Chnls.,%Not Covered,1%,
2023,LATAM,Chile,Water,Trad. Grocery Str.,%Covered,31%,
2023,LATAM,Chile,Water,Hypermrkts,%Covered,20%,
2023,LATAM,Chile,Water,Large Supermrkts,%Covered,12%,
2023,LATAM,Chile,Water,Gas Stations,%Covered,3%,
2023,LATAM,Chile,Water,Small Supermrkts,%Covered,3%,
2023,LATAM,Chile,Water,Bars/Pubs/Cafes,%Covered,2%,
2023,LATAM,Chile,Water,Kiosks,%Covered,2%,
2023,LATAM,Chile,Water,Restaurants/Hotels,%Covered,2%,
2023,LATAM,Chile,Water,Superettes,%Covered,1%,
2023,LATAM,Chile,Water,Geographical Gap,%Not Covered,15%,
2023,LATAM,Chile,Water,Wholesalers,%Not Covered,5%,
2023,LATAM,Chile,Water,Oth.Chnls.,%Not Covered,2%,
2023,LATAM,Chile,Water,Oth.Groc.Str.,%Not Covered,1%,
2023,LATAM,Chile,Water,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Air Care,Perfumeries,%Covered,18%,
2023,Europe,Ukraine,Air Care,Hypermrkts,%Covered,17%,
2023,Europe,Ukraine,Air Care,Hou.hld /Toiletries,%Covered,6%,
2023,Europe,Ukraine,Air Care,Open Markets,%Covered,3%,
2023,Europe,Ukraine,Air Care,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Air Care,Geographical Gap,%Not Covered,43%,
2023,Europe,Ukraine,Air Care,Oth.Chnls.,%Not Covered,6%,
2023,Europe,Ukraine,Air Care,Rural,%Not Covered,4%,
2023,Europe,Ukraine,Air Care,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Air Care,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Air Care,Trad. Grocery Str.,%Not Covered,1%,
2023,Europe,Ukraine,Baby Food,Hypermrkts,%Covered,36%,
2023,Europe,Ukraine,Baby Food,Pharmacies,%Covered,14%,
2023,Europe,Ukraine,Baby Food,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Baby Food,Baby Str.,%Covered,3%,
2023,Europe,Ukraine,Baby Food,Rural,%Covered,2%,
2023,Europe,Ukraine,Baby Food,Small Food Str.,%Covered,1%,
2023,Europe,Ukraine,Baby Food,Geographical Gap,%Not Covered,34%,
2023,Europe,Ukraine,Baby Food,Brick & Click,%Not Covered,3%,
2023,Europe,Ukraine,Baby Food,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Beer,Hypermrkts,%Covered,13%,
2023,Europe,Ukraine,Beer,Small Food Str.,%Covered,9%,
2023,Europe,Ukraine,Beer,Rural,%Covered,6%,
2023,Europe,Ukraine,Beer,Large Food Str.,%Covered,6%,
2023,Europe,Ukraine,Beer,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Beer,Convenc. Str.,%Covered,2%,
2023,Europe,Ukraine,Beer,Gas Stations,%Covered,1%,
2023,Europe,Ukraine,Beer,Geographical Gap,%Not Covered,44%,
2023,Europe,Ukraine,Beer,Other Horeca,%Not Covered,13%,
2023,Europe,Ukraine,Beer,Oth.Chnls.,%Not Covered,1%,"Kiosks, Brick & Click, Oth.Cat.Spec."
2023,Europe,Ukraine,Beer,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Candies and Chewing Gums,Hypermrkts,%Covered,24%,
2023,Europe,Ukraine,Candies and Chewing Gums,Trad. Grocery Str.,%Covered,11%,
2023,Europe,Ukraine,Candies and Chewing Gums,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Candies and Chewing Gums,Convenc. Str.,%Covered,4%,
2023,Europe,Ukraine,Candies and Chewing Gums,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Candies and Chewing Gums,Other Horeca,%Not Covered,6%,
2023,Europe,Ukraine,Candies and Chewing Gums,Rural,%Not Covered,5%,
2023,Europe,Ukraine,Candies and Chewing Gums,Oth.Chnls.,%Not Covered,1%,"Oth.Chnls., Liquor/Wine/Beer, Cash and Carry, Gas Stations, Brick & Click, Street Vendors"
2023,Europe,Ukraine,Candies and Chewing Gums,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Candies and Chewing Gums,Perfumeries,%Not Covered,1%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Hypermrkts,%Covered,15%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Rural,%Covered,10%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Small Food Str.,%Covered,4%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Large Food Str.,%Covered,3%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Geographical Gap,%Not Covered,38%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Other Horeca,%Not Covered,18%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Oth.Spec.Food,%Not Covered,2%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Carbonated Soft Drinks,Oth.Chnls.,%Not Covered,1%,"Gas Stations, Brick & Click"
2023,Europe,Ukraine,Carbonated Soft Drinks,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Chocolates and Confectionery,Hypermrkts,%Covered,30%,
2023,Europe,Ukraine,Chocolates and Confectionery,Rural,%Covered,9%,
2023,Europe,Ukraine,Chocolates and Confectionery,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Chocolates and Confectionery,Small Food Str.,%Covered,3%,
2023,Europe,Ukraine,Chocolates and Confectionery,Large Food Str.,%Covered,3%,
2023,Europe,Ukraine,Chocolates and Confectionery,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Chocolates and Confectionery,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Chocolates and Confectionery,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Chocolates and Confectionery,Other Horeca,%Not Covered,5%,
2023,Europe,Ukraine,Chocolates and Confectionery,Oth.Chnls.,%Not Covered,1%,"Liquor/Wine/Beer, Brick & Click"
2023,Europe,Ukraine,Chocolates and Confectionery,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Chocolates and Confectionery,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Cigarettes,Trad. Grocery Str.,%Covered,19%,
2023,Europe,Ukraine,Cigarettes,Rural,%Covered,15%,
2023,Europe,Ukraine,Cigarettes,Tobacco,%Covered,14%,
2023,Europe,Ukraine,Cigarettes,Hypermrkts,%Covered,12%,
2023,Europe,Ukraine,Cigarettes,Mini Markets,%Covered,8%,
2023,Europe,Ukraine,Cigarettes,Convenc. Str.,%Covered,7%,
2023,Europe,Ukraine,Cigarettes,Gas Stations,%Covered,3%,
2023,Europe,Ukraine,Cigarettes,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Cigarettes,Oth.Chnls.,%Not Covered,18%,
2023,Europe,Ukraine,Cigarettes,Liquor/Wine/Beer,%Not Covered,2%,
2023,Europe,Ukraine,Cigarettes,Cash and Carry,%Not Covered,2%,
2023,Europe,Ukraine,Cigarettes,Other Horeca,%Not Covered,1%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Perfumeries,%Covered,23%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Hypermrkts,%Covered,13%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Hou.hld /Toiletries,%Covered,4%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Open Markets,%Covered,3%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Pharmacies,%Covered,1%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Geographical Gap,%Not Covered,42%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Rural,%Not Covered,8%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Oth.Chnls.,%Not Covered,3%,Trad. Grocery Str.
2023,Europe,Ukraine,Cosmetics and Fragrances,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Cosmetics and Fragrances,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Dairy Products,Hypermrkts,%Covered,40%,
2023,Europe,Ukraine,Dairy Products,Mini Markets,%Covered,10%,
2023,Europe,Ukraine,Dairy Products,Large Food Str.,%Covered,4%,
2023,Europe,Ukraine,Dairy Products,Small Food Str.,%Covered,3%,
2023,Europe,Ukraine,Dairy Products,Oth.Chnls.,%Covered,1%,"Dairy, Open Markets"
2023,Europe,Ukraine,Dairy Products,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Dairy Products,Geographical Gap,%Not Covered,35%,
2023,Europe,Ukraine,Dairy Products,Rural,%Not Covered,3%,
2023,Europe,Ukraine,Dairy Products,Cash and Carry,%Not Covered,2%,
2023,Europe,Ukraine,Dairy Products,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Dairy Products,Oth.Chnls.,%Not Covered,1%,"Other Horeca, Gas Stations"
2023,Europe,Ukraine,Dairy Products,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Diapers and Wipes,Perfumeries,%Covered,32%,
2023,Europe,Ukraine,Diapers and Wipes,Hypermrkts,%Covered,24%,
2023,Europe,Ukraine,Diapers and Wipes,Pharmacies,%Covered,5%,
2023,Europe,Ukraine,Diapers and Wipes,Baby Str.,%Covered,5%,
2023,Europe,Ukraine,Diapers and Wipes,Hou.hld /Toiletries,%Covered,4%,
2023,Europe,Ukraine,Diapers and Wipes,Open Markets,%Covered,2%,
2023,Europe,Ukraine,Diapers and Wipes,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Diapers and Wipes,Brick & Click,%Not Covered,11%,
2023,Europe,Ukraine,Diapers and Wipes,Oth.Chnls.,%Not Covered,8%,Trad. Grocery Str.
2023,Europe,Ukraine,Diapers and Wipes,Rural,%Not Covered,7%,
2023,Europe,Ukraine,Diapers and Wipes,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Food - Shelf Stable,Hypermrkts,%Covered,32%,
2023,Europe,Ukraine,Food - Shelf Stable,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Food - Shelf Stable,Open Markets,%Covered,6%,
2023,Europe,Ukraine,Food - Shelf Stable,Small Food Str.,%Covered,3%,
2023,Europe,Ukraine,Food - Shelf Stable,Large Food Str.,%Covered,2%,
2023,Europe,Ukraine,Food - Shelf Stable,Geographical Gap,%Not Covered,39%,
2023,Europe,Ukraine,Food - Shelf Stable,Rural,%Not Covered,8%,
2023,Europe,Ukraine,Food - Shelf Stable,Cash and Carry,%Not Covered,2%,
2023,Europe,Ukraine,Food - Shelf Stable,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Food - Shelf Stable,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Hair Care,Perfumeries,%Covered,35%,
2023,Europe,Ukraine,Hair Care,Hypermrkts,%Covered,7%,
2023,Europe,Ukraine,Hair Care,Pharmacies,%Covered,1%,
2023,Europe,Ukraine,Hair Care,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Hair Care,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Hair Care,Rural,%Not Covered,7%,
2023,Europe,Ukraine,Hair Care,Hou.hld /Toiletries,%Not Covered,4%,
2023,Europe,Ukraine,Hair Care,Oth.Chnls.,%Not Covered,3%,Trad. Grocery Str.
2023,Europe,Ukraine,Hair Care,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Hair Care,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Hot Drinks,Hypermrkts,%Covered,27%,
2023,Europe,Ukraine,Hot Drinks,Open Markets,%Covered,6%,
2023,Europe,Ukraine,Hot Drinks,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Hot Drinks,Trad. Grocery Str.,%Covered,5%,
2023,Europe,Ukraine,Hot Drinks,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Hot Drinks,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Hot Drinks,Rural,%Not Covered,9%,
2023,Europe,Ukraine,Hot Drinks,Other Horeca,%Not Covered,5%,
2023,Europe,Ukraine,Hot Drinks,Oth.Chnls.,%Not Covered,1%,"Oth.Spec.Food, Brick & Click, Liquor/Wine/Beer, Street Vendors, Oth.Chnls., Gas Stations, Perfumeries"
2023,Europe,Ukraine,Hot Drinks,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Household Care,Hypermrkts,%Covered,16%,
2023,Europe,Ukraine,Household Care,Hou.hld /Toiletries,%Covered,15%,
2023,Europe,Ukraine,Household Care,Perfumeries,%Covered,14%,
2023,Europe,Ukraine,Household Care,Open Markets,%Covered,5%,
2023,Europe,Ukraine,Household Care,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Household Care,Geographical Gap,%Not Covered,39%,
2023,Europe,Ukraine,Household Care,Rural,%Not Covered,4%,
2023,Europe,Ukraine,Household Care,Cash and Carry,%Not Covered,2%,
2023,Europe,Ukraine,Household Care,Brick & Click,%Not Covered,2%,
2023,Europe,Ukraine,Household Care,Oth.Chnls.,%Not Covered,1%,"Oth.Convnc.Str., Gas Stations"
2023,Europe,Ukraine,Household Care,Trad. Grocery Str.,%Not Covered,1%,
2023,Europe,Ukraine,Laundry Products,Hypermrkts,%Covered,16%,
2023,Europe,Ukraine,Laundry Products,Perfumeries,%Covered,14%,
2023,Europe,Ukraine,Laundry Products,Hou.hld /Toiletries,%Covered,4%,
2023,Europe,Ukraine,Laundry Products,Open Markets,%Covered,4%,
2023,Europe,Ukraine,Laundry Products,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Laundry Products,Geographical Gap,%Not Covered,45%,
2023,Europe,Ukraine,Laundry Products,Oth.Chnls.,%Not Covered,9%,"Baby Str., Gas Stations"
2023,Europe,Ukraine,Laundry Products,Rural,%Not Covered,4%,
2023,Europe,Ukraine,Laundry Products,Brick & Click,%Not Covered,3%,
2023,Europe,Ukraine,Laundry Products,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Laundry Products,Trad. Grocery Str.,%Not Covered,1%,
2023,Europe,Ukraine,Oral Care,Perfumeries,%Covered,19%,
2023,Europe,Ukraine,Oral Care,Hypermrkts,%Covered,17%,
2023,Europe,Ukraine,Oral Care,Pharmacies,%Covered,4%,
2023,Europe,Ukraine,Oral Care,Open Markets,%Covered,2%,
2023,Europe,Ukraine,Oral Care,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Oral Care,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Oral Care,Oth.Chnls.,%Not Covered,8%,"Trad. Grocery Str., Gas Stations, Baby Str."
2023,Europe,Ukraine,Oral Care,Rural,%Not Covered,6%,
2023,Europe,Ukraine,Oral Care,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Oral Care,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Paper Products,Hypermrkts,%Covered,31%,
2023,Europe,Ukraine,Paper Products,Hou.hld /Toiletries,%Covered,8%,
2023,Europe,Ukraine,Paper Products,Perfumeries,%Covered,6%,
2023,Europe,Ukraine,Paper Products,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Paper Products,Open Markets,%Covered,2%,
2023,Europe,Ukraine,Paper Products,Geographical Gap,%Not Covered,39%,
2023,Europe,Ukraine,Paper Products,Rural,%Not Covered,3%,
2023,Europe,Ukraine,Paper Products,Brick & Click,%Not Covered,3%,
2023,Europe,Ukraine,Paper Products,Oth.Chnls.,%Not Covered,2%,Pharmacies
2023,Europe,Ukraine,Paper Products,Cash and Carry,%Not Covered,2%,
2023,Europe,Ukraine,Paper Products,Trad. Grocery Str.,%Not Covered,1%,
2023,Europe,Ukraine,Personal Care,Perfumeries,%Covered,18%,
2023,Europe,Ukraine,Personal Care,Hypermrkts,%Covered,14%,
2023,Europe,Ukraine,Personal Care,Pharmacies,%Covered,4%,
2023,Europe,Ukraine,Personal Care,Mini Markets,%Covered,2%,
2023,Europe,Ukraine,Personal Care,Open Markets,%Covered,2%,
2023,Europe,Ukraine,Personal Care,Geographical Gap,%Not Covered,39%,
2023,Europe,Ukraine,Personal Care,Oth.Chnls.,%Not Covered,11%,"Other Drugstr., Convenc. Str., Gas Stations"
2023,Europe,Ukraine,Personal Care,Rural,%Not Covered,7%,
2023,Europe,Ukraine,Personal Care,Trad. Grocery Str.,%Not Covered,1%,
2023,Europe,Ukraine,Personal Care,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Personal Care,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Pet Food,Pet Shops,%Covered,23%,
2023,Europe,Ukraine,Pet Food,Hypermrkts,%Covered,19%,
2023,Europe,Ukraine,Pet Food,Mini Markets,%Covered,4%,
2023,Europe,Ukraine,Pet Food,Open Markets,%Covered,3%,
2023,Europe,Ukraine,Pet Food,Rural,%Covered,2%,
2023,Europe,Ukraine,Pet Food,Small Food Str.,%Covered,1%,
2023,Europe,Ukraine,Pet Food,Large Food Str.,%Covered,1%,
2023,Europe,Ukraine,Pet Food,Geographical Gap,%Not Covered,43%,
2023,Europe,Ukraine,Pet Food,Brick & Click,%Not Covered,3%,
2023,Europe,Ukraine,Pet Food,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,RTD and Juices,Hypermrkts,%Covered,22%,
2023,Europe,Ukraine,RTD and Juices,Rural,%Covered,9%,
2023,Europe,Ukraine,RTD and Juices,Trad. Grocery Str.,%Covered,8%,
2023,Europe,Ukraine,RTD and Juices,Mini Markets,%Covered,6%,
2023,Europe,Ukraine,RTD and Juices,Convenc. Str.,%Covered,2%,
2023,Europe,Ukraine,RTD and Juices,Open Markets,%Covered,1%,
2023,Europe,Ukraine,RTD and Juices,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,RTD and Juices,Other Horeca,%Not Covered,11%,
2023,Europe,Ukraine,RTD and Juices,Oth.Chnls.,%Not Covered,1%,"Brick & Click, Street Vendors, Gas Stations, Kiosks, Pharmacies"
2023,Europe,Ukraine,RTD and Juices,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,RTD and Juices,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,RTD and Juices,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Salty Snacks,Hypermrkts,%Covered,24%,
2023,Europe,Ukraine,Salty Snacks,Rural,%Covered,8%,
2023,Europe,Ukraine,Salty Snacks,Trad. Grocery Str.,%Covered,8%,
2023,Europe,Ukraine,Salty Snacks,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Salty Snacks,Convenc. Str.,%Covered,2%,
2023,Europe,Ukraine,Salty Snacks,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Salty Snacks,Other Horeca,%Not Covered,9%,
2023,Europe,Ukraine,Salty Snacks,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Salty Snacks,Oth.Chnls.,%Not Covered,1%,"Oth.Chnls., Brick & Click, Gas Stations, Kiosks, Perfumeries"
2023,Europe,Ukraine,Salty Snacks,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Salty Snacks,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Skin Care,Perfumeries,%Covered,33%,
2023,Europe,Ukraine,Skin Care,Hypermrkts,%Covered,7%,
2023,Europe,Ukraine,Skin Care,Pharmacies,%Covered,5%,
2023,Europe,Ukraine,Skin Care,Open Markets,%Covered,2%,
2023,Europe,Ukraine,Skin Care,Mini Markets,%Covered,1%,
2023,Europe,Ukraine,Skin Care,Geographical Gap,%Not Covered,41%,
2023,Europe,Ukraine,Skin Care,Oth.Chnls.,%Not Covered,7%,"Cash and Carry, Trad. Grocery Str."
2023,Europe,Ukraine,Skin Care,Rural,%Not Covered,4%,
2023,Europe,Ukraine,Skin Care,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Spirits and Liqueurs,Hypermrkts,%Covered,24%,
2023,Europe,Ukraine,Spirits and Liqueurs,Trad. Grocery Str.,%Covered,8%,
2023,Europe,Ukraine,Spirits and Liqueurs,Mini Markets,%Covered,6%,
2023,Europe,Ukraine,Spirits and Liqueurs,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Spirits and Liqueurs,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Spirits and Liqueurs,Other Horeca,%Not Covered,13%,
2023,Europe,Ukraine,Spirits and Liqueurs,Rural,%Not Covered,5%,
2023,Europe,Ukraine,Spirits and Liqueurs,Brick & Click,%Not Covered,1%,
2023,Europe,Ukraine,Spirits and Liqueurs,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Spirits and Liqueurs,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Sports and Energy Drinks,Hypermrkts,%Covered,14%,
2023,Europe,Ukraine,Sports and Energy Drinks,Trad. Grocery Str.,%Covered,9%,
2023,Europe,Ukraine,Sports and Energy Drinks,Rural,%Covered,8%,
2023,Europe,Ukraine,Sports and Energy Drinks,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Sports and Energy Drinks,Convenc. Str.,%Covered,3%,
2023,Europe,Ukraine,Sports and Energy Drinks,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Sports and Energy Drinks,Other Horeca,%Not Covered,17%,
2023,Europe,Ukraine,Sports and Energy Drinks,Oth.Spec.Food,%Not Covered,2%,
2023,Europe,Ukraine,Sports and Energy Drinks,Oth.Chnls.,%Not Covered,1%,"Gas Stations, Brick & Click, Kiosks, Street Vendors, Perfumeries"
2023,Europe,Ukraine,Sports and Energy Drinks,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Sports and Energy Drinks,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Sweet Biscuits,Hypermrkts,%Covered,38%,
2023,Europe,Ukraine,Sweet Biscuits,Mini Markets,%Covered,9%,
2023,Europe,Ukraine,Sweet Biscuits,Rural,%Covered,6%,
2023,Europe,Ukraine,Sweet Biscuits,Trad. Grocery Str.,%Covered,3%,
2023,Europe,Ukraine,Sweet Biscuits,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Sweet Biscuits,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Sweet Biscuits,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Sweet Biscuits,Other Horeca,%Not Covered,2%,
2023,Europe,Ukraine,Sweet Biscuits,Oth.Chnls.,%Not Covered,1%,"Oth.Spec.Food, Cash and Carry, Brick & Click, Oth.Chnls."
2023,Europe,Ukraine,Total FMCG,Hypermrkts,%Covered,15%,
2023,Europe,Ukraine,Total FMCG,Trad. Grocery Str.,%Covered,8%,
2023,Europe,Ukraine,Total FMCG,Rural,%Covered,7%,
2023,Europe,Ukraine,Total FMCG,Mini Markets,%Covered,5%,
2023,Europe,Ukraine,Total FMCG,Tobacco,%Covered,4%,
2023,Europe,Ukraine,Total FMCG,Convenc. Str.,%Covered,3%,
2023,Europe,Ukraine,Total FMCG,Perfumeries,%Covered,1%,
2023,Europe,Ukraine,Total FMCG,Gas Stations,%Covered,1%,
2023,Europe,Ukraine,Total FMCG,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Total FMCG,Oth.Chnls.,%Covered,1%,"Pet Shops, Pharmacies, Kiosks, Baby Str., Dairy, Liquor/Wine/Beer"
2023,Europe,Ukraine,Total FMCG,Geographical Gap,%Not Covered,40%,
2023,Europe,Ukraine,Total FMCG,Oth.Chnls.,%Not Covered,8%,"Brick & Click, Oth.Spec.Food, Kiosks, Gas Stations, Trad. Grocery Str., Perfumeries, Street Vendors, Pharmacies, Baby Str., Convenc. Str."
2023,Europe,Ukraine,Total FMCG,Other Horeca,%Not Covered,5%,
2023,Europe,Ukraine,Total FMCG,Rural,%Not Covered,1%,
2023,Europe,Ukraine,Total FMCG,Cash and Carry,%Not Covered,1%,
2023,Europe,Ukraine,Total FMCG,Liquor/Wine/Beer,%Not Covered,1%,
2023,Europe,Ukraine,Water,Hypermrkts,%Covered,30%,
2023,Europe,Ukraine,Water,Rural,%Covered,9%,
2023,Europe,Ukraine,Water,Mini Markets,%Covered,7%,
2023,Europe,Ukraine,Water,Small Food Str.,%Covered,3%,
2023,Europe,Ukraine,Water,Large Food Str.,%Covered,3%,
2023,Europe,Ukraine,Water,Convenc. Str.,%Covered,1%,
2023,Europe,Ukraine,Water,Open Markets,%Covered,1%,
2023,Europe,Ukraine,Water,Geographical Gap,%Not Covered,39%,
2023,Europe,Ukraine,Water,Other Horeca,%Not Covered,5%,
2023,Europe,Ukraine,Water,Oth.Chnls.,%Not Covered,1%,"Liquor/Wine/Beer, Brick & Click"
2023,Europe,Ukraine,Water,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,Ukraine,Water,Cash and Carry,%Not Covered,1%,
2023,North America,Canada,Air Care,Hypermrkts,%Covered,57%,
2023,North America,Canada,Air Care,Price Clubs,%Covered,14%,
2023,North America,Canada,Air Care,Drugstores,%Covered,10%,
2023,North America,Canada,Air Care,Oth.Gen.Str.,%Covered,4%,
2023,North America,Canada,Air Care,Pure Player / Market Place,%Covered,2%,
2023,North America,Canada,Air Care,Oth.Groc.Str.,%Covered,2%,
2023,North America,Canada,Air Care,Oth.Chnls.,%Not Covered,11%,
2023,North America,Canada,Air Care,Pure Player / Market Place,%Not Covered,1%,
2023,North America,Canada,Baby Food,Hypermrkts,%Covered,76%,
2023,North America,Canada,Baby Food,Drugstores,%Covered,18%,
2023,North America,Canada,Baby Food,Price Clubs,%Covered,1%,
2023,North America,Canada,Baby Food,Pure Player / Market Place,%Covered,1%,
2023,North America,Canada,Baby Food,Oth.Cat.Spec.,%Covered,1%,
2023,North America,Canada,Baby Food,Oth.Groc.Str.,%Covered,1%,
2023,North America,Canada,Baby Food,Oth.Gen.Str.,%Covered,1%,
